row_id,series,region,score,ratio,active,category,notes,url
30310,series_16,amer,21470,0.310,true,stress,"row 30310 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30310
30311,series_0,latam,21507,0.311,false,delta,"row 30311 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30311
30312,series_1,apac,21544,0.312,true,baseline,"row 30312 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30312
30313,series_2,emea,21581,0.313,false,extended,"row 30313 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30313
30314,series_3,amer,21618,0.314,true,stress,"row 30314 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30314
30315,series_4,latam,21655,0.315,false,delta,"row 30315 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30315
30316,series_5,apac,21692,0.316,true,baseline,"row 30316 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30316
30317,series_6,emea,21729,0.317,false,extended,"row 30317 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30317
30318,series_7,amer,21766,0.318,true,stress,"row 30318 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30318
30319,series_8,latam,21803,0.319,false,delta,"row 30319 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30319
30320,series_9,apac,21840,0.320,true,baseline,"row 30320 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30320
30321,series_10,emea,21877,0.321,false,extended,"row 30321 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30321
30322,series_11,amer,21914,0.322,true,stress,"row 30322 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30322
30323,series_12,latam,21951,0.323,false,delta,"row 30323 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30323
30324,series_13,apac,21988,0.324,true,baseline,"row 30324 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30324
30325,series_14,emea,22025,0.325,false,extended,"row 30325 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30325
30326,series_15,amer,22062,0.326,true,stress,"row 30326 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30326
30327,series_16,latam,22099,0.327,false,delta,"row 30327 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30327
30328,series_0,apac,22136,0.328,true,baseline,"row 30328 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30328
30329,series_1,emea,22173,0.329,false,extended,"row 30329 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30329
30330,series_2,amer,22210,0.330,true,stress,"row 30330 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30330
30331,series_3,latam,22247,0.331,false,delta,"row 30331 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30331
30332,series_4,apac,22284,0.332,true,baseline,"row 30332 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30332
30333,series_5,emea,22321,0.333,false,extended,"row 30333 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30333
30334,series_6,amer,22358,0.334,true,stress,"row 30334 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30334
30335,series_7,latam,22395,0.335,false,delta,"row 30335 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30335
30336,series_8,apac,22432,0.336,true,baseline,"row 30336 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30336
30337,series_9,emea,22469,0.337,false,extended,"row 30337 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30337
30338,series_10,amer,22506,0.338,true,stress,"row 30338 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30338
30339,series_11,latam,22543,0.339,false,delta,"row 30339 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30339
30340,series_12,apac,22580,0.340,true,baseline,"row 30340 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30340
30341,series_13,emea,22617,0.341,false,extended,"row 30341 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30341
30342,series_14,amer,22654,0.342,true,stress,"row 30342 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30342
30343,series_15,latam,22691,0.343,false,delta,"row 30343 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30343
30344,series_16,apac,22728,0.344,true,baseline,"row 30344 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30344
30345,series_0,emea,22765,0.345,false,extended,"row 30345 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30345
30346,series_1,amer,22802,0.346,true,stress,"row 30346 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30346
30347,series_2,latam,22839,0.347,false,delta,"row 30347 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30347
30348,series_3,apac,22876,0.348,true,baseline,"row 30348 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30348
30349,series_4,emea,22913,0.349,false,extended,"row 30349 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30349
30350,series_5,amer,22950,0.350,true,stress,"row 30350 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30350
30351,series_6,latam,22987,0.351,false,delta,"row 30351 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30351
30352,series_7,apac,23024,0.352,true,baseline,"row 30352 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30352
30353,series_8,emea,23061,0.353,false,extended,"row 30353 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30353
30354,series_9,amer,23098,0.354,true,stress,"row 30354 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30354
30355,series_10,latam,23135,0.355,false,delta,"row 30355 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30355
30356,series_11,apac,23172,0.356,true,baseline,"row 30356 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30356
30357,series_12,emea,23209,0.357,false,extended,"row 30357 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30357
30358,series_13,amer,23246,0.358,true,stress,"row 30358 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30358
30359,series_14,latam,23283,0.359,false,delta,"row 30359 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30359
30360,series_15,apac,23320,0.360,true,baseline,"row 30360 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30360
30361,series_16,emea,23357,0.361,false,extended,"row 30361 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30361
30362,series_0,amer,23394,0.362,true,stress,"row 30362 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30362
30363,series_1,latam,23431,0.363,false,delta,"row 30363 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30363
30364,series_2,apac,23468,0.364,true,baseline,"row 30364 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30364
30365,series_3,emea,23505,0.365,false,extended,"row 30365 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30365
30366,series_4,amer,23542,0.366,true,stress,"row 30366 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30366
30367,series_5,latam,23579,0.367,false,delta,"row 30367 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30367
30368,series_6,apac,23616,0.368,true,baseline,"row 30368 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30368
30369,series_7,emea,23653,0.369,false,extended,"row 30369 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30369
30370,series_8,amer,23690,0.370,true,stress,"row 30370 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30370
30371,series_9,latam,23727,0.371,false,delta,"row 30371 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30371
30372,series_10,apac,23764,0.372,true,baseline,"row 30372 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30372
30373,series_11,emea,23801,0.373,false,extended,"row 30373 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30373
30374,series_12,amer,23838,0.374,true,stress,"row 30374 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30374
30375,series_13,latam,23875,0.375,false,delta,"row 30375 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30375
30376,series_14,apac,23912,0.376,true,baseline,"row 30376 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30376
30377,series_15,emea,23949,0.377,false,extended,"row 30377 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30377
30378,series_16,amer,23986,0.378,true,stress,"row 30378 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30378
30379,series_0,latam,24023,0.379,false,delta,"row 30379 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30379
30380,series_1,apac,24060,0.380,true,baseline,"row 30380 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30380
30381,series_2,emea,24097,0.381,false,extended,"row 30381 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30381
30382,series_3,amer,24134,0.382,true,stress,"row 30382 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30382
30383,series_4,latam,24171,0.383,false,delta,"row 30383 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30383
30384,series_5,apac,24208,0.384,true,baseline,"row 30384 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30384
30385,series_6,emea,24245,0.385,false,extended,"row 30385 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30385
30386,series_7,amer,24282,0.386,true,stress,"row 30386 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30386
30387,series_8,latam,24319,0.387,false,delta,"row 30387 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30387
30388,series_9,apac,24356,0.388,true,baseline,"row 30388 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30388
30389,series_10,emea,24393,0.389,false,extended,"row 30389 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30389
30390,series_11,amer,24430,0.390,true,stress,"row 30390 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30390
30391,series_12,latam,24467,0.391,false,delta,"row 30391 with unicode 北京 and markdown-like pipe | plus quoted text",https://example.com/data/30391
