id	format	path	source_type	source_id	license_status	license_review_status	privacy	size_class	features	expected_signals	quality_tier	original_url	local_cache_path	notes
pdf_annotation_underline_without_appearance_pdfjs	pdf	external_quality/pdf/pdfjs/annotation-underline-without-appearance.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;annotation;underline;without_appearance	no_empty_output;contains_all:Underline (without appearance stream)|Lorem ipsum dolor sit amet|## Annotations|Underline (page 1): Underline content;not_contains:þÿ	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-underline-without-appearance.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js underline annotation sample without an appearance stream; normal output should preserve visible text and decode the underline annotation contents cleanly
pdf_cjk_text_pdfjs_xiaobiaosong	pdf	external_quality/pdf/pdfjs/XiaoBiaoSong.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;cjk;text_pdf;encoding;raw_gbk;simple_font	no_empty_output;contains_all:目录|关于红军作战的原则	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/XiaoBiaoSong.pdf	external_quality/pdf/pdfjs	Small Apache-2.0 pdf.js raw-GBK simple-font fixture with no /ToUnicode; current native extraction now surfaces readable Chinese table-of-contents text
pdf_cjk_text_pdfjs_xiaobiaosong_counts	pdf	external_quality/pdf/pdfjs/XiaoBiaoSong.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;cjk;text_pdf;encoding;raw_gbk;simple_font;count_assertion	no_empty_output;exact_count:# 目录关于红军作战的原则=1;exact_count:对国防问题的意见=1;exact_count:中日战争爆发后的形势与任务=1;order:# 目录关于红军作战的原则|对国防问题的意见|同各方接洽要有谦逊态度|中日战争爆发后的形势与任务;not_contains:�;not_contains:￿	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/XiaoBiaoSong.pdf	external_quality/pdf/pdfjs	Local-only count guard on the pdf.js raw-GBK XiaoBiaoSong sample; catches mojibake or reordered table-of-contents extraction while preserving the current readable CJK output
pdf_named_dest_collision_for_editor_pdfjs	pdf	external_quality/pdf/pdfjs/named_dest_collision_for_editor.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;link;internal_destination;named_dest;malformed_xref_recovery	not_contains:couldn't lex object number	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/named_dest_collision_for_editor.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js named-destination collision sample with a recoverable malformed xref offset; normal output may stay empty because the page has no visible text, but parser repair diagnostics must not leak into user-facing output
pdf_internal_goto_link_pdfjs_page_with_number_and_link	pdf	external_quality/pdf/pdfjs/page_with_number_and_link.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	medium	pdf;link;internal_destination;goto;annotation	no_empty_output;contains_all:Go to page 2|## Annotations|Link (page 1): page 2	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/page_with_number_and_link.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js sample with a visible GoTo link annotation; normal output should keep the visible text and append a conservative internal-destination note instead of dropping the target entirely
pdf_internal_goto_link_pdfjs_page_with_number_and_link_counts	pdf	external_quality/pdf/pdfjs/page_with_number_and_link.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	medium	pdf;link;internal_destination;goto;annotation;bookmark;count_assertion	no_empty_output;exact_count:Go to page 2=1;exact_count:## Annotations=1;exact_count:Link (page 1): page 2=1;exact_count:## Bookmarks=1;exact_count:- Page 1 -> page 1=1;exact_count:- Page 4 -> page 4=1;order:Go to page 2|## Annotations|Link (page 1): page 2|## Bookmarks|- Page 1 -> page 1|- Page 4 -> page 4;not_contains:rId	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/page_with_number_and_link.pdf	external_quality/pdf/pdfjs	Local-only count guard on the pdf.js internal-GoTo link sample; catches duplicated link/bookmark appendices while preserving current visible-text and resolved-target output
pdf_form_text_widget_pdfjs	pdf	external_quality/pdf/pdfjs/annotation-text-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;text_widget;multiline	no_empty_output;contains_all:## Forms|Text (page 1): Single line, unlimited length — Lorem ipsum dolor sit amet, consectetur adipiscing elit.|Text (page 1): Single line, combs — abcdefghijklmnopqrstuvwxyz|Text (page 1): Multiline — Lorem ipsum dolor sit amet, consectetur adipiscing elit. / Aliquam vitae felis ac lectus bibendum ultricies quis non diam.;not_contains:<br>;max_long_token_len:120	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-widget.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js text-widget form sample with single-line, comb, and multiline field values; normal output should append a Forms section and normalize field-value line breaks conservatively
pdf_form_text_widget_pdfjs_counts	pdf	external_quality/pdf/pdfjs/annotation-text-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;text_widget;multiline;count_assertion	no_empty_output;exact_count:## Forms=1;exact_count:Text (page 1):=6;max_count:Text (page 1): Multiline —=1;not_contains:<br>	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-widget.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js text-widget sample; count assertions guard against duplicated Forms sections and repeated widget-form emission while preserving multiline normalization
pdf_form_text_widget_pdfjs_order_counts	pdf	external_quality/pdf/pdfjs/annotation-text-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;text_widget;multiline;order_guard	no_empty_output;exact_count:## Forms=1;exact_count:Text (page 1): Single line, length 10 — Lorem ipsu=1;exact_count:Text (page 1): Multiline — Lorem ipsum dolor sit amet, consectetur adipiscing elit. / Aliquam vitae felis ac lectus bibendum ultricies quis non diam. / Morbi id porttitor quam, a iaculis dui. / Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. / Nulla consectetur, ligula in tincidunt placerat, velit augue consectetur orci, / sed mattis libero nunc ut massa. / Etiam facilisis tempus interdum.=1;order:Single line, unlimited length|# Single line, length 10|## Single line, center aligned|## Single line, right aligned|## Single line, read-only|Single line, combs|## Multiline|## Forms|Text (page 1): Single line, unlimited length — Lorem ipsum dolor sit amet, consectetur adipiscing elit.|Text (page 1): Single line, length 10 — Lorem ipsu|Text (page 1): Single line, center aligned — Lorem ipsum dolor sit amet, consectetur adipiscing elit.|Text (page 1): Single line, right aligned — Lorem ipsum dolor sit amet, consectetur adipiscing elit.|Text (page 1): Single line, combs — abcdefghijklmnopqrstuvwxyz|Text (page 1): Multiline — Lorem ipsum dolor sit amet, consectetur adipiscing elit. / Aliquam vitae felis ac lectus bibendum ultricies quis non diam. / Morbi id porttitor quam, a iaculis dui. / Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. / Nulla consectetur, ligula in tincidunt placerat, velit augue consectetur orci, / sed mattis libero nunc ut massa. / Etiam facilisis tempus interdum.;max_count:## Annotations=0;not_contains:<br>;not_contains:rId;not_contains:/Subtype	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-text-widget.pdf	external_quality/pdf/pdfjs	Local-only order guard on the pdf.js text-widget sample; catches section reordering, multiline row duplication, or hidden annotation leakage while preserving the current normalized Forms appendix
pdf_form_choice_widget_pdfjs	pdf	external_quality/pdf/pdfjs/annotation-choice-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;choice_widget;options	no_empty_output;contains_all:## Forms|Choice (page 1): Combo box — Dolor|Choice (page 1): Combo box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit|Choice (page 1): List box, multiple selection — Ipsum, Amet, Consectetur, Elit	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-choice-widget.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js choice-widget form sample covering combo/list widgets plus read-only variants; normal output should preserve selected values when present and fall back to readable option lists when only options are exposed
pdf_form_choice_widget_pdfjs_counts	pdf	external_quality/pdf/pdfjs/annotation-choice-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;choice_widget;options;count_assertion	no_empty_output;exact_count:## Forms=1;exact_count:Choice (page 1):=5;exact_count:Choice (page 1): Combo box — Dolor=1;exact_count:Choice (page 1): Combo box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit=1;exact_count:Choice (page 1): List box, single selection — Sit=1;exact_count:Choice (page 1): List box, multiple selection — Ipsum, Amet, Consectetur, Elit=1;exact_count:Choice (page 1): List box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit=1	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-choice-widget.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js choice-widget sample; count assertions guard against duplicated Forms sections and repeated choice-widget rows while preserving current options fallback behavior
pdf_form_choice_widget_pdfjs_order_counts	pdf	external_quality/pdf/pdfjs/annotation-choice-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;choice_widget;options;order_guard	no_empty_output;exact_count:## Forms=1;exact_count:Choice (page 1): Combo box — Dolor=1;exact_count:Choice (page 1): Combo box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit=1;exact_count:Choice (page 1): List box, single selection — Sit=1;exact_count:Choice (page 1): List box, multiple selection — Ipsum, Amet, Consectetur, Elit=1;exact_count:Choice (page 1): List box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit=1;order:# Combo box|# Combo box, read-only|# List box, single selection|# List box, multiple selection|# List box, read-only|## Forms|Choice (page 1): Combo box — Dolor|Choice (page 1): Combo box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit|Choice (page 1): List box, single selection — Sit|Choice (page 1): List box, multiple selection — Ipsum, Amet, Consectetur, Elit|Choice (page 1): List box, read-only — options: Lorem, Ipsum, Dolor, Sit, Amet, Consectetur, Adipiscing, Elit;max_count:## Annotations=0;not_contains:rId;not_contains:/Subtype	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-choice-widget.pdf	external_quality/pdf/pdfjs	Local-only order guard on the pdf.js choice-widget sample; catches option-list reordering or duplicated Forms rows while preserving the current selected-value and read-only fallback behavior
pdf_form_button_widget_pdfjs	pdf	external_quality/pdf/pdfjs/annotation-button-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;button_widget;checked_state	no_empty_output;contains_all:## Forms|Button (page 1): Check box, unchecked — unchecked|Button (page 1): Check box, read-only — unchecked|Button (page 1): Check box, checked — checked	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-button-widget.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js button-widget form sample covering checkbox states; normal output should append stable checked/unchecked notes for visible button widgets
pdf_form_button_widget_pdfjs_counts	pdf	external_quality/pdf/pdfjs/annotation-button-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;button_widget;checked_state;count_assertion	no_empty_output;exact_count:## Forms=1;exact_count:Button (page 1):=9;exact_count:Button (page 1): Check box, checked — checked=1;exact_count:Button (page 1): Check box, unchecked — unchecked=1;exact_count:Button (page 1): Check box, read-only — unchecked=1	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-button-widget.pdf	external_quality/pdf/pdfjs	Apache-2.0 pdf.js button-widget sample; count assertions guard against duplicate widget rows while keeping the current visible checkbox-state coverage
pdf_form_button_widget_pdfjs_order_counts	pdf	external_quality/pdf/pdfjs/annotation-button-widget.pdf	tool_fixture	pdfjs_tests	Apache-2.0	approved	external_cache	small	pdf;form;button_widget;checked_state;order_guard	no_empty_output;exact_count:## Forms=1;exact_count:Button (page 1):=9;exact_count:Button (page 1): Check box, checked — checked=1;exact_count:Button (page 1): Check box, unchecked — unchecked=1;exact_count:Button (page 1): Check box, read-only — unchecked=1;exact_count:Button (page 1): LijstKeuzerondje — checked=2;exact_count:Button (page 1): LijstKeuzerondje — unchecked=4;table_marker;order:Check box, unchecked|# Check box, checked|# Check box, read-only|| Radio button, unselected | Radio button, unselected ||## Forms|Button (page 1): Check box, unchecked — unchecked|Button (page 1): Check box, read-only — unchecked|Button (page 1): Check box, checked — checked|Button (page 1): LijstKeuzerondje — checked|Button (page 1): LijstKeuzerondje — unchecked;max_count:## Annotations=0;not_contains:rId;not_contains:/Subtype	reference	https://github.com/mozilla/pdf.js/blob/master/test/pdfs/annotation-button-widget.pdf	external_quality/pdf/pdfjs	Local-only order guard on the pdf.js button-widget sample; catches checkbox/radio row duplication or section reordering while preserving the current visible markdown table and Forms appendix structure
